model,effort,num_requested,run,scenario_index,name,fen,canonical_fen,move,fen_valid,white_to_move,move_valid,is_checkmate,reasoning_length,error
anthropic/claude-sonnet-4.5,high,3,3,1,Knight Mate,6rk/6pp/5N2/8/8/8/8/7R w - - 0 1,,Nxg8#,False,False,False,False,7590,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,high,3,3,2,Rook Mate,7k/8/8/8/8/8/6R1/7R w - - 0 1,,Rh7#,False,False,False,False,7590,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,high,3,4,0,Back Rank Mate,7k/5ppp/8/8/8/8/8/4R2K w - - 0 1,4R2K/8/8/8/8/8/5ppp/7k,Re8#,True,True,True,True,3778,
anthropic/claude-sonnet-4.5,high,3,4,1,Queen Checkmate,k7/8/1K6/8/8/8/8/1Q6 w - - 0 1,1Q6/8/8/8/8/1K6/8/k7,Qa1#,True,True,True,False,3778,Move gives check but not checkmate
anthropic/claude-sonnet-4.5,high,3,4,2,Smothered Mate,6kr/5ppp/7N/8/8/8/8/6K1 w - - 0 1,,Nf7#,False,False,False,False,3778,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,high,3,5,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/3R3K w - - 0 1,1k6/ppp5/8/8/8/8/8/K3R3,Rd8#,True,True,True,True,4365,
anthropic/claude-sonnet-4.5,high,3,5,1,Queen Mate in Corner,7k/8/6Q1/8/8/8/8/6K1 w - - 0 1,1K6/8/8/8/8/1Q6/8/k7,Qg7#,True,True,True,False,4365,Move gives check but not checkmate
anthropic/claude-sonnet-4.5,high,3,5,2,Smothered Knight Mate,6rk/6pp/8/4N3/8/8/8/6K1 w - - 0 1,1K6/8/8/8/3N4/8/pp6/kr6,Nf7#,True,True,True,True,4365,
anthropic/claude-sonnet-4.5,high,3,6,0,Back Rank Mate,4k3/5ppp/8/8/8/8/8/R5K1 w - - 0 1,1K5R/8/8/8/8/8/ppp5/3k4,Re1#,True,True,True,False,2269,Move gives check but not checkmate
anthropic/claude-sonnet-4.5,high,3,6,1,Queen Checkmate,6rk/5Q1p/8/8/8/8/8/K7 w - - 0 1,6rk/5Q1p/8/8/8/8/8/K7,Qf8#,True,True,True,False,2269,Move does not give check
anthropic/claude-sonnet-4.5,high,3,6,2,Smothered Mate,6rk/6pp/8/4N3/8/8/8/K7 w - - 0 1,6rk/6pp/8/4N3/8/8/8/K7,Nf7#,True,True,True,True,2269,
anthropic/claude-sonnet-4.5,high,3,7,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4K1R1 w - - 0 1,1R1K4/8/8/8/8/8/ppp5/1k6,Rg8#,True,True,False,False,3961,Illegal move: Rg8#
anthropic/claude-sonnet-4.5,high,3,7,1,Queen Checkmate,k7/8/1Q6/8/8/8/8/K7 w - - 0 1,7K/8/8/8/8/6Q1/8/7k,Qb8#,True,True,True,False,3961,Move gives check but not checkmate
anthropic/claude-sonnet-4.5,high,3,7,2,Knight Checkmate,k7/2N5/1K6/8/8/8/8/8 w - - 0 1,,Na6#,False,False,False,False,3961,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,high,3,8,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/K2Q4 w - - 0 1,1k6/ppp5/8/8/8/8/8/4Q2K,Qd8#,True,True,True,True,3461,
anthropic/claude-sonnet-4.5,high,3,8,1,Queen and Knight Mate,7k/6p1/5N2/8/3Q4/8/8/K7 w - - 0 1,7K/8/8/4Q3/8/2N5/1p6/k7,Qh4#,True,True,True,True,3461,
anthropic/claude-sonnet-4.5,high,3,8,2,Smothered Mate,6rk/6pr/8/4N3/8/8/8/K7 w - - 0 1,6rk/6pr/8/4N3/8/8/8/K7,Nf7#,True,True,True,True,3461,
anthropic/claude-sonnet-4.5,high,3,9,0,Back Rank Mate with Rook,6k1/5ppp/8/8/8/8/8/R6K w - - 0 1,1k6/ppp5/8/8/8/8/8/K6R,Ra8#,True,True,True,True,4679,
anthropic/claude-sonnet-4.5,high,3,9,1,Queen and King Checkmate,7k/5Q2/6K1/8/8/8/8/8 w - - 0 1,7k/5Q2/6K1/8/8/8/8/8,Qg7#,True,True,True,True,4679,
anthropic/claude-sonnet-4.5,high,3,9,2,Queen and Rook Checkmate,r6k/6pp/6RQ/8/8/8/8/7K w - - 0 1,7K/8/8/8/8/6RQ/6pp/r6k,Qxg7#,True,True,True,True,4679,
anthropic/claude-sonnet-4.5,high,5,1,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R2K w - - 0 1,1k6/ppp5/8/8/8/8/8/K2R4,Re8#,True,True,True,True,3631,
anthropic/claude-sonnet-4.5,high,5,1,1,Queen Mate on the 8th Rank,7k/5Q1p/6p1/8/8/8/8/7K w - - 0 1,7K/8/8/8/8/6p1/5Q1p/7k,Qf8#,True,True,True,True,3631,
anthropic/claude-sonnet-4.5,high,5,1,2,Knight Smothered Mate,6rk/6pp/7N/8/8/8/8/7K w - - 0 1,6rk/6pp/7N/8/8/8/8/7K,Nf7#,True,True,True,True,3631,
anthropic/claude-sonnet-4.5,high,5,1,3,Rook Mate with King Support,k7/P7/KR6/8/8/8/8/8 w - - 0 1,7k/7P/6RK/8/8/8/8/8,Rb8#,True,True,True,True,3631,
anthropic/claude-sonnet-4.5,high,5,1,4,Queen Mate with King Support,k7/2Q5/K7/8/8/8/8/8 w - - 0 1,7k/5Q2/7K/8/8/8/8/8,Qb7#,True,True,True,True,3631,
anthropic/claude-sonnet-4.5,high,5,10,0,Back Rank Rook Mate,6rk/6p1/8/8/8/8/8/1B2K2R w - - 0 1,,Rh7#,False,False,False,False,15056,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,high,5,10,1,Queen File Mate,kr6/pp6/8/8/8/8/8/4K2Q w - - 0 1,4K2Q/8/8/8/8/8/pp6/kr6,Qa1#,True,True,False,False,15056,Illegal move: Qa1#
anthropic/claude-sonnet-4.5,high,5,10,2,Smothered Knight Mate,5bkr/5prp/8/8/4N3/8/8/4K3 w - - 0 1,3K4/8/8/3N4/8/8/prp5/rkb5,Nf6#,True,True,True,True,15056,
anthropic/claude-sonnet-4.5,high,5,10,3,Bishop Mate with Pin,kr5R/p7/8/8/4B3/8/8/4K3 w - - 0 1,,Bc6#,False,False,False,False,15056,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,high,5,10,4,Pawn Promotion Mate,7k/5Ppp/8/8/8/8/8/K7 w - - 0 1,7K/8/8/8/8/8/ppP5/k7,g8=Q#,True,True,False,False,15056,Illegal move: g8=Q#
anthropic/claude-sonnet-4.5,high,5,2,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R2K w - - 0 1,1k6/ppp5/8/8/8/8/8/K2R4,Re8#,True,True,True,True,7906,
anthropic/claude-sonnet-4.5,high,5,2,1,Corner Mate,7k/6Pp/8/8/8/8/8/Q6K w - - 0 1,,Qh1#,False,False,False,False,7906,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,high,5,2,2,Smothered Mate,6rk/6pp/8/4N3/8/8/8/6K1 w - - 0 1,1K6/8/8/8/3N4/8/pp6/kr6,Nf7#,True,True,True,True,7906,
anthropic/claude-sonnet-4.5,high,5,2,3,Promotion Mate,6k1/5P1p/8/8/8/8/8/B5K1 w - - 0 1,,f8=Q#,False,False,False,False,7906,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,high,5,2,4,Queen and Bishop Mate,6k1/5Bpp/6P1/8/8/8/8/3Q2K1 w - - 0 1,,Qd8#,False,False,False,False,7906,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,high,5,3,0,Back Rank Mate,6k1/5ppp/8/8/8/8/5PPP/4Q1K1 w - - 0 1,1K1Q4/PPP5/8/8/8/8/ppp5/1k6,Qe8#,True,True,True,True,8916,
anthropic/claude-sonnet-4.5,high,5,3,1,Knight Mate,6rk/6pp/7N/8/8/8/8/6K1 w - - 0 1,1K6/8/8/8/8/N7/pp6/kr6,Nf7#,True,True,True,True,8916,
anthropic/claude-sonnet-4.5,high,5,3,2,Bishop Mate,6k1/4Q3/5ppp/8/8/8/5PPP/5BK1 w - - 0 1,1KB5/PPP5/8/8/8/ppp5/3Q4/1k6,Bc4#,True,True,True,False,8916,Move gives check but not checkmate
anthropic/claude-sonnet-4.5,high,5,3,3,Pawn Promotion Mate,k7/1P6/1K6/8/8/8/8/8 w - - 0 1,,b8=Q#,False,False,False,False,8916,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,high,5,3,4,Rook Mate,6k1/5ppp/8/8/8/8/5PPP/6KR w - - 0 1,1k6/ppp5/8/8/8/8/PPP5/RK6,Rh8#,True,True,False,False,8916,Illegal move: Rh8#
anthropic/claude-sonnet-4.5,high,5,4,0,Back Rank Rook Mate,6k1/5ppp/8/8/8/8/8/1R6 w - - 0 1,,Rb8#,False,False,False,False,9238,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,high,5,4,1,Queen and King Mate,7k/5Q2/6K1/8/8/8/8/8 w - - 0 1,7k/5Q2/6K1/8/8/8/8/8,Qg7#,True,True,True,True,9238,
anthropic/claude-sonnet-4.5,high,5,4,2,Knight and King Mate,7k/6Kp/6p1/6N1/8/8/8/8 w - - 0 1,,Nf7#,False,False,False,False,9238,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,high,5,4,3,Promotion to Queen Mate,7k/5KP1/8/8/8/8/8/8 w - - 0 1,,g8=Q#,False,False,False,False,9238,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,high,5,4,4,Bishop and King Mate,7k/5K1p/8/6B1/8/8/8/8 w - - 0 1,7k/5K1p/8/6B1/8/8/8/8,Bf6#,True,True,True,True,9238,
anthropic/claude-sonnet-4.5,high,5,5,0,Back Rank Mate,7k/5ppp/8/8/8/8/8/R6K w - - 0 1,7k/5ppp/8/8/8/8/8/R6K,Ra8#,True,True,True,True,2469,
anthropic/claude-sonnet-4.5,high,5,5,1,Queen Checkmate,7k/6pp/8/8/8/8/8/Q6K w - - 0 1,7k/6pp/8/8/8/8/8/Q6K,Qa8#,True,True,True,True,2469,
anthropic/claude-sonnet-4.5,high,5,5,2,Rook and Knight Mate,7k/6pp/5N2/8/8/8/8/6RK w - - 0 1,6RK/8/8/8/8/5N2/6pp/7k,Rg8#,True,True,False,False,2469,Illegal move: Rg8#
anthropic/claude-sonnet-4.5,high,5,5,3,Smothered Mate,6rk/6pp/8/4N3/8/8/8/7K w - - 0 1,6rk/6pp/8/4N3/8/8/8/7K,Nf7#,True,True,True,True,2469,
anthropic/claude-sonnet-4.5,high,5,5,4,Pawn Promotion Mate,7k/6P1/5K2/8/8/8/8/8 w - - 0 1,,g8=Q#,False,False,False,False,2469,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,high,5,6,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/4R1K1 w - - 0 1,1K1R4/8/8/8/8/8/ppp5/1k6,Re8#,True,True,True,True,11605,
anthropic/claude-sonnet-4.5,high,5,6,1,Rook and King Checkmate,7k/5R1p/6K1/8/8/8/8/8 w - - 0 1,7k/5R1p/6K1/8/8/8/8/8,Rf8#,True,True,False,False,11605,Illegal move: Rf8#
anthropic/claude-sonnet-4.5,high,5,6,2,Queen and King Checkmate,7k/7p/6p1/6QK/8/8/8/8 w - - 0 1,7k/7p/6p1/6QK/8/8/8/8,Qg7#,True,True,False,False,11605,Illegal move: Qg7#
anthropic/claude-sonnet-4.5,high,5,6,3,Pawn Promotion Mate,1k6/PP6/K7/8/8/8/8/8 w - - 0 1,,a8=Q#,False,False,False,False,11605,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,high,5,6,4,Rook Checkmate on File,k7/P7/KR6/8/8/8/8/8 w - - 0 1,7k/7P/6RK/8/8/8/8/8,Rb8#,True,True,True,True,11605,
anthropic/claude-sonnet-4.5,high,5,7,0,Back Rank Mate with Rook,6k1/5ppp/8/8/8/8/5PPP/4R1K1 w - - 0 1,1K1R4/PPP5/8/8/8/8/ppp5/1k6,Re8#,True,True,True,True,13502,
anthropic/claude-sonnet-4.5,high,5,7,1,Queen Checkmate in Corner,k7/8/K7/8/8/8/8/Q7 w - - 0 1,7Q/8/8/8/8/7K/8/7k,Qa7#,True,True,False,False,13502,Illegal move: Qa7#
anthropic/claude-sonnet-4.5,high,5,7,2,Knight Delivers Checkmate,k7/8/KR6/1N6/8/8/8/8 w - - 0 1,7k/8/6RK/6N1/8/8/8/8,Nc7#,True,True,True,True,13502,
anthropic/claude-sonnet-4.5,high,5,7,3,Checkmate with Two Rooks,7k/5R1R/8/8/8/8/8/6K1 w - - 0 1,,Rf8#,False,False,False,False,13502,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,high,5,7,4,Pawn Promotion Checkmate,6k1/4P1pp/6K1/8/8/8/8/8 w - - 0 1,1k6/pp1P4/1K6/8/8/8/8/8,e8=Q#,True,True,False,False,13502,Illegal move: e8=Q#
anthropic/claude-sonnet-4.5,high,5,8,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/R6K w - - 0 1,1k6/ppp5/8/8/8/8/8/K6R,Ra8#,True,True,True,True,11634,
anthropic/claude-sonnet-4.5,high,5,8,1,Queen Checkmate,6k1/5ppp/8/8/8/8/5Q2/6K1 w - - 0 1,1K6/2Q5/8/8/8/8/ppp5/1k6,Qf8#,True,True,False,False,11634,Illegal move: Qf8#
anthropic/claude-sonnet-4.5,high,5,8,2,Pawn Promotion Mate,6k1/5PPp/8/8/8/8/8/6K1 w - - 0 1,,f8=Q#,False,False,False,False,11634,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,high,5,8,3,Bishop and Rook Mate,5k2/8/4B3/8/8/8/6R1/6K1 w - - 0 1,1K6/1R6/8/8/8/3B4/8/2k5,Rg8#,True,True,True,False,11634,Move gives check but not checkmate
anthropic/claude-sonnet-4.5,high,5,8,4,Two Rooks Mate,7k/6R1/8/8/8/8/8/6KR w - - 0 1,,R1h7#,False,False,False,False,11634,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,high,5,9,0,Back Rank Mate,6rk/5ppp/8/8/8/8/8/R6K w - - 0 1,6rk/5ppp/8/8/8/8/8/R6K,Ra8#,True,True,True,False,16993,Move does not give check
anthropic/claude-sonnet-4.5,high,5,9,1,Queen Captures for Checkmate,6rk/6pp/8/8/8/8/8/6QK w - - 0 1,6QK/8/8/8/8/8/6pp/6rk,Qxg8#,True,True,False,False,16993,Illegal move: Qxg8#
anthropic/claude-sonnet-4.5,high,5,9,2,Double Knight Mate,7k/6pp/5N1N/8/8/8/5K2/8 w - - 0 1,7k/6pp/5N1N/8/8/8/5K2/8,Nf7#,True,True,True,True,16993,
anthropic/claude-sonnet-4.5,high,5,9,3,Pawn Promotion Mate,7k/4P1pp/8/8/8/8/8/7K w - - 0 1,7K/8/8/8/8/8/4P1pp/7k,e8=Q#,True,True,True,True,16993,
anthropic/claude-sonnet-4.5,high,5,9,4,Rook and King Mate,7k/6K1/8/8/8/8/8/7R w - - 0 1,,Rh7#,False,False,False,False,16993,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,10,1,0,Back Rank Rook Mate,6k1/5ppp/8/8/8/8/8/4R3 w - - 0 1,,Re8#,False,False,False,False,3777,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,10,1,1,Queen Back Rank Mate,7k/5ppp/8/8/8/8/8/Q7 w - - 0 1,,Qa8#,False,False,False,False,3777,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,10,1,2,Smothered Knight Mate,6rk/7p/8/4N3/8/8/8/4K3 w - - 0 1,3K4/8/8/8/3N4/8/p7/kr6,Nf7#,True,True,True,False,3777,Move gives check but not checkmate
anthropic/claude-sonnet-4.5,low,10,1,3,Pawn Promotion Mate,4k3/4P3/4K3/8/8/8/8/8 w - - 0 1,3k4/3P4/3K4/8/8/8/8/8,e8=Q#,True,True,False,False,3777,Illegal move: e8=Q#
anthropic/claude-sonnet-4.5,low,10,1,4,Queen Diagonal Corner Mate,k7/1p6/2Q5/8/8/8/8/4K3 w - - 0 1,3K4/8/8/8/8/5Q2/6p1/7k,Qc7#,True,True,True,False,3777,Move does not give check
anthropic/claude-sonnet-4.5,low,10,1,5,Rook Horizontal Mate,7k/8/6K1/8/8/8/8/R7 w - - 0 1,7R/8/8/8/8/1K6/8/k7,Rh1#,True,True,True,False,3777,Move gives check but not checkmate
anthropic/claude-sonnet-4.5,low,10,1,6,Queen Close Range Mate,7k/5Q2/6K1/8/8/8/8/8 w - - 0 1,7k/5Q2/6K1/8/8/8/8/8,Qg7#,True,True,True,True,3777,
anthropic/claude-sonnet-4.5,low,10,1,7,Queen and King Corner Coordination,k7/8/1KQ5/8/8/8/8/8 w - - 0 1,,Qb7#,False,False,False,False,3777,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,10,1,8,Double Rook Mate,7k/R7/8/8/8/8/8/1R4K1 w - - 0 1,1K4R1/8/8/8/8/8/7R/k7,Rh1#,True,True,False,False,3777,Illegal move: Rh1#
anthropic/claude-sonnet-4.5,low,10,1,9,Queen and Knight Coordination Mate,7k/5N2/5Q2/8/8/8/8/4K3 w - - 0 1,,Qg7#,False,False,False,False,3777,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,10,2,0,Back Rank Mate,r5k1/5ppp/8/8/8/8/8/4R1K1 w - - 0 1,1K1R4/8/8/8/8/8/ppp5/1k5r,Re8#,True,True,True,False,5003,Move gives check but not checkmate
anthropic/claude-sonnet-4.5,low,10,2,1,Queen Mate on the Side,7k/5Q1p/6pK/8/8/8/8/8 w - - 0 1,7k/5Q1p/6pK/8/8/8/8/8,Qg7#,True,True,True,True,5003,
anthropic/claude-sonnet-4.5,low,10,2,2,Smothered Mate,5rk1/5ppp/7N/8/8/8/8/6K1 w - - 0 1,,Nf7#,False,False,False,False,5003,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,10,2,3,Bishop and King Mate,k7/8/KP6/1B6/8/8/8/8 w - - 0 1,7k/8/6PK/6B1/8/8/8/8,Bc6#,True,True,True,False,5003,Move gives check but not checkmate
anthropic/claude-sonnet-4.5,low,10,2,4,Pawn Promotion Mate,6k1/5P1p/5Kp1/8/8/8/8/8 w - - 0 1,,f8=Q#,False,False,False,False,5003,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,10,2,5,Rook and King Mate,7k/8/6K1/8/8/8/8/7R w - - 0 1,,Rh8#,False,False,False,False,5003,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,10,2,6,Two Rooks Mate,7k/6R1/8/8/8/8/8/6RK w - - 0 1,6RK/8/8/8/8/8/6R1/7k,R1g8#,True,True,False,False,5003,Illegal move: R1g8#
anthropic/claude-sonnet-4.5,low,10,2,7,Knight and King Mate,1k6/8/1K6/2N5/8/8/8/8 w - - 0 1,1k6/8/1K6/2N5/8/8/8/8,Na6#,True,True,True,False,5003,Move gives check but not checkmate
anthropic/claude-sonnet-4.5,low,10,2,8,Queen and Rook Mate,6k1/5Q2/6K1/8/8/8/8/7R w - - 0 1,,Rh8#,False,False,False,False,5003,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,10,2,9,Bishop and Knight Mate,5k2/4N3/3K1B2/8/8/8/8/8 w - - 0 1,2k5/3N4/2B1K3/8/8/8/8/8,Ng6#,True,True,True,False,5003,Move gives check but not checkmate
anthropic/claude-sonnet-4.5,low,10,3,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/6KR w - - 0 1,1k6/ppp5/8/8/8/8/8/RK6,Rh8#,True,True,False,False,5814,Illegal move: Rh8#
anthropic/claude-sonnet-4.5,low,10,3,1,Queen and King Mate,k7/2Q5/1K6/8/8/8/8/8 w - - 0 1,7k/5Q2/6K1/8/8/8/8/8,Qb7#,True,True,True,True,5814,
anthropic/claude-sonnet-4.5,low,10,3,2,Smothered Knight Mate,5rkr/5ppp/6N1/8/8/8/8/6K1 w - - 0 1,1K6/8/8/8/8/1N6/ppp5/rkr5,Ne7#,True,True,True,True,5814,
anthropic/claude-sonnet-4.5,low,10,3,3,Bishop Mate,6k1/6pp/4B2p/6K1/8/8/8/8 w - - 0 1,,Bf7#,False,False,False,False,5814,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,10,3,4,Pawn Promotion Mate,k7/1P6/1K6/8/8/8/8/8 w - - 0 1,,b8=Q#,False,False,False,False,5814,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,10,3,5,Discovered Check Mate,4k3/3B4/8/3N4/8/8/8/4K3 w - - 0 1,,Nf6#,False,False,False,False,5814,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,10,3,6,Rook Capture Mate,7k/6pR/6K1/8/8/8/8/8 w - - 0 1,,Rxg7#,False,False,False,False,5814,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,10,3,7,Queen Mate on g7,7k/5Q2/6K1/8/8/8/8/8 w - - 0 1,7k/5Q2/6K1/8/8/8/8/8,Qg7#,True,True,True,True,5814,
anthropic/claude-sonnet-4.5,low,10,3,8,Pawn Promotion on f8,6k1/5PpP/6K1/8/8/8/8/8 w - - 0 1,,f8=Q#,False,False,False,False,5814,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,10,3,9,Rook Mate on h-file,7k/6R1/6K1/8/8/8/8/8 w - - 0 1,7k/6R1/6K1/8/8/8/8/8,Rh7#,True,True,True,False,5814,Move gives check but not checkmate
anthropic/claude-sonnet-4.5,low,10,4,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/3R2K1 w - - 0 1,1K2R3/8/8/8/8/8/ppp5/1k6,Rd8#,True,True,True,True,5067,
anthropic/claude-sonnet-4.5,low,10,4,1,Queen Mate,7k/7p/6p1/8/3Q4/8/8/4K3 w - - 0 1,,Qg8#,False,False,False,False,5067,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,10,4,2,Smothered Knight Mate,6rk/6pp/8/4N3/8/8/8/4K3 w - - 0 1,3K4/8/8/8/3N4/8/pp6/kr6,Nf7#,True,True,True,True,5067,
anthropic/claude-sonnet-4.5,low,10,4,3,Bishop and King Mate,k7/2B5/K7/8/8/8/8/8 w - - 0 1,7k/5B2/7K/8/8/8/8/8,Bb6#,True,True,True,False,5067,Move does not give check
anthropic/claude-sonnet-4.5,low,10,4,4,Pawn Promotion to Queen,6k1/5Ppp/8/8/8/8/8/6K1 w - - 0 1,,f8=Q#,False,False,False,False,5067,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,10,4,5,Queen and Knight Mate,6k1/7p/5N1p/8/6Q1/8/8/6K1 w - - 0 1,,Qg7#,False,False,False,False,5067,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,10,4,6,Rook and Knight Mate,7k/5R1p/5N1p/8/8/8/8/6K1 w - - 0 1,1K6/8/8/8/8/p1N5/p1R5/k7,Rf8#,True,True,True,False,5067,Move gives check but not checkmate
anthropic/claude-sonnet-4.5,low,10,4,7,Queen and King Mate,6k1/8/6K1/6Q1/8/8/8/8 w - - 0 1,1k6/8/1K6/1Q6/8/8/8/8,Qg7#,True,True,False,False,5067,Illegal move: Qg7#
anthropic/claude-sonnet-4.5,low,10,4,8,Rook Mate in Corner,k7/p7/KP6/8/8/8/8/1R6 w - - 0 1,1R6/8/8/8/8/KP6/p7/k7,Rb8#,True,True,False,False,5067,Illegal move: Rb8#
anthropic/claude-sonnet-4.5,low,10,4,9,Pawn Promotion to Knight,7k/5P1p/6pK/8/8/8/8/8 w - - 0 1,7k/5P1p/6pK/8/8/8/8/8,f8=N#,True,True,True,False,5067,Move does not give check
anthropic/claude-sonnet-4.5,low,3,1,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/R6K w - - 0 1,1k6/ppp5/8/8/8/8/8/K6R,Ra8#,True,True,True,True,2280,
anthropic/claude-sonnet-4.5,low,3,1,1,Queen Checkmate,8/8/8/8/8/6Q1/8/4K2k w - - 0 1,4K2k/8/6Q1/8/8/8/8/8,Qg1#,True,True,True,False,2280,Move gives check but not checkmate
anthropic/claude-sonnet-4.5,low,3,1,2,Smothered Mate,6rk/6pp/8/4N3/8/8/8/4K3 w - - 0 1,3K4/8/8/8/3N4/8/pp6/kr6,Nf7#,True,True,True,True,2280,
anthropic/claude-sonnet-4.5,low,3,10,0,Back Rank Mate,7k/6p1/8/8/8/8/K7/Q7 w - - 0 1,7Q/7K/8/8/8/8/1p6/k7,Qh1#,True,True,True,False,5808,Move gives check but not checkmate
anthropic/claude-sonnet-4.5,low,3,10,1,Closed King Queen Mate,kb6/pp6/8/8/8/8/K7/7Q w - - 0 1,6bk/6pp/8/8/8/8/7K/Q7,Qa1#,True,True,True,False,5808,Move does not give check
anthropic/claude-sonnet-4.5,low,3,10,2,Rook and Bishop Mate,4k3/4r3/2B5/8/8/8/8/K3R3 w - - 0 1,,Rxe7#,False,False,False,False,5808,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,3,2,0,Back Rank Rook Mate,6k1/5ppp/8/8/8/8/8/R6K w - - 0 1,1k6/ppp5/8/8/8/8/8/K6R,Ra8#,True,True,True,True,2726,
anthropic/claude-sonnet-4.5,low,3,2,1,Back Rank Queen Mate,4k3/5ppp/8/8/8/8/8/3Q2K1 w - - 0 1,1K2Q3/8/8/8/8/8/ppp5/3k4,Qd8#,True,True,True,False,2726,Move gives check but not checkmate
anthropic/claude-sonnet-4.5,low,3,2,2,Smothered Knight Mate,5r1k/6pp/8/4N3/8/8/8/6K1 w - - 0 1,1K6/8/8/8/3N4/8/pp6/k1r5,Nf7#,True,True,True,False,2726,Move gives check but not checkmate
anthropic/claude-sonnet-4.5,low,3,3,0,Back Rank Mate,3Rk3/5ppp/8/8/8/8/8/4R1K1 w - - 0 1,,Re8#,False,False,False,False,2759,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,3,3,1,Queen Mate in the Corner,7k/5Q2/8/8/8/8/8/K7 w - - 0 1,7K/8/8/8/8/8/2Q5/k7,Qg7#,True,True,True,False,2759,Move gives check but not checkmate
anthropic/claude-sonnet-4.5,low,3,3,2,Smothered Mate with Knight,6rk/6pp/8/4N3/8/8/8/K7 w - - 0 1,6rk/6pp/8/4N3/8/8/8/K7,Nf7#,True,True,True,True,2759,
anthropic/claude-sonnet-4.5,low,3,4,0,Back Rank Mate,6k1/5ppp/8/8/8/8/5PPP/4R1K1 w - - 0 1,1K1R4/PPP5/8/8/8/8/ppp5/1k6,Re8#,True,True,True,True,3771,
anthropic/claude-sonnet-4.5,low,3,4,1,Queen Checkmate,6k1/5p1p/6p1/8/8/8/5PPP/5QK1 w - - 0 1,1KQ5/PPP5/8/8/8/1p6/p1p5/1k6,Qf8#,True,True,False,False,3771,Illegal move: Qf8#
anthropic/claude-sonnet-4.5,low,3,4,2,Double Rook Mate,7k/5R1R/8/8/8/8/8/6K1 w - - 0 1,,Rf8#,False,False,False,False,3771,Invalid position (illegal board state)
anthropic/claude-sonnet-4.5,low,3,5,0,Back Rank Mate,6k1/5ppp/8/8/8/8/8/3R2K1 w - - 0 1,1K2R3/8/8/8/8/8/ppp5/1k6,Rd8#,True,True,True,True,5888,
anthropic/claude-sonnet-4.5,low,3,5,1,Queen Checkmate in Corner,7k/6pp/8/8/8/8/8/3Q2K1 w - - 0 1,1K2Q3/8/8/8/8/8/pp6/k7,Qd8#,True,True,True,True,5888,
anthropic/claude-sonnet-4.5,low,3,5,2,Pawn Promotion Mate,3k4/3P4/3K4/8/8/8/8/8 w - - 0 1,3k4/3P4/3K4/8/8/8/8/8,d8=Q#,True,True,False,False,5888,Illegal move: d8=Q#
